id,model,kind,world_scope,is_stop_control,x,y,z,rotation_x,rotation_y,rotation_z,rotation_w,source_ymap
gta-v-sign-0363,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,894.0432,-224.24765,68.4252,0.0,0.0,0.9609054,-0.27687708,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_6.ymap
gta-v-sign-0364,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,902.00836,-2254.1328,29.504879,-0.007908999,0.018291999,0.74372196,0.66819197,update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_1.ymap
gta-v-sign-0365,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,906.48486,-239.39438,68.43667,0.0,0.0,-0.46447277,0.8855874,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_6.ymap
gta-v-sign-0366,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,918.7003,1738.929,164.98044,0.0,0.0,0.9914449,0.13052599,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_1.ymap
gta-v-sign-0367,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,919.03326,-583.3918,56.36088,0.0,0.0,0.8261817,-0.56340384,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_0.ymap
gta-v-sign-0368,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,921.68054,3546.0078,32.94043,0.0,0.0,0.99992865,-0.011942997,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_01_strm_0.ymap
gta-v-sign-0369,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,930.64954,-20.340946,77.89905,0.0,0.0,0.27423188,0.9616636,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\ch3_12_strm_0.ymap
gta-v-sign-0370,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,936.74805,92.58122,78.129585,0.0,0.0,-0.4177118,0.9085796,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\ch3_12_strm_0.ymap
gta-v-sign-0371,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,941.31006,-173.30515,73.58084,0.0035989985,0.013307995,0.26102492,0.9652336,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_6.ymap
gta-v-sign-0372,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,957.38245,-1876.7537,30.030533,0.0,0.0,-0.60908,0.7931088,update\x64\dlcpacks\mpbiker\dlc.rpf\x64\levels\gta5\_citye\indust_01\indust_01_metadata.rpf\bkr_id1_rd_strm_4.ymap
gta-v-sign-0373,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,965.61597,-654.2956,56.35744,0.0,0.0,0.97829825,0.20720205,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_0.ymap
gta-v-sign-0374,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,971.952,-3109.063,4.859795,0.0,0.0,0.99995047,0.0099540055,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_5.ymap
gta-v-sign-0375,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,971.98926,-3000.6826,4.869812,0.0,0.0,0.99995047,0.0099540055,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_4.ymap
gta-v-sign-0376,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,972.12225,-3055.7715,4.885269,0.0,0.0,0.99995047,0.0099540055,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_5.ymap
gta-v-sign-0377,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,972.3291,-3164.0718,4.875999,0.0,0.0,0.99995047,0.0099540055,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_0.ymap
gta-v-sign-0378,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,979.6796,2136.7432,47.831078,0.0,0.0,0.5373001,0.8433911,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_1.ymap
gta-v-sign-0379,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,980.22314,-1003.03503,40.972023,-0.01001,0.049810003,0.703532,0.70884514,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rd_strm_4.ymap
gta-v-sign-0380,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,984.1843,-3176.0977,4.877899,0.0,0.0,0.057074,0.99836993,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_0.ymap
gta-v-sign-0381,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,984.1933,-2962.2754,4.887306,0.0,0.0,0.057074,0.99836993,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_4.ymap
gta-v-sign-0382,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,984.2732,-3121.1152,4.86351,0.0,0.0,0.057074,0.99836993,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_0.ymap
gta-v-sign-0383,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,984.4429,-3067.5615,4.84697,0.0,0.0,0.057074,0.99836993,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_5.ymap
gta-v-sign-0384,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,984.50964,-3013.1152,4.867317,0.0,0.0,0.057074,0.99836993,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_5.ymap
gta-v-sign-0385,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,985.51294,-650.2879,56.667156,0.0,0.0,0.759935,-0.649999,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_0.ymap
gta-v-sign-0386,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,989.39575,-670.56976,56.43356,0.0,0.0,-0.012364996,0.9999235,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_0.ymap
gta-v-sign-0387,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1000.0751,-1004.43555,41.05287,-0.006059001,0.04033401,-0.14843303,0.98808104,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rd_strm_4.ymap
gta-v-sign-0388,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1010.53516,490.67834,96.70492,0.0,0.0,0.9125433,0.40898016,update\update.rpf\dlc_patch\mpapartment\x64\levels\gta5\_hills\cityhills_02\cityhills_02_metadata.rpf\apa_ch2_04_strm_6.ymap
gta-v-sign-0389,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1016.80414,-216.82053,69.19831,0.0,0.0,0.26388997,0.9645528,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_6.ymap
gta-v-sign-0390,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1022.3557,475.065,95.19824,0.0,0.0,0.38010895,0.9249417,update\update.rpf\dlc_patch\mpapartment\x64\levels\gta5\_hills\cityhills_02\cityhills_02_metadata.rpf\apa_ch2_04_strm_6.ymap
gta-v-sign-0391,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1029.1472,502.0224,95.707756,0.0,0.0,0.893993,-0.448081,update\update.rpf\dlc_patch\mpapartment\x64\levels\gta5\_hills\cityhills_02\cityhills_02_metadata.rpf\apa_ch2_04_strm_6.ymap
gta-v-sign-0392,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1037.1575,-538.6246,59.84921,0.0,0.0,-0.012363995,0.9999236,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_0.ymap
gta-v-sign-0393,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1039.0244,485.19104,94.42351,0.0,0.0,-0.40897983,0.9125434,update\update.rpf\dlc_patch\mpapartment\x64\levels\gta5\_hills\cityhills_02\cityhills_02_metadata.rpf\apa_ch2_04_strm_6.ymap
gta-v-sign-0394,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1057.6516,-527.43964,60.979,0.0,0.0,0.6332667,0.77393365,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_2.ymap
gta-v-sign-0395,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1061.237,-505.57904,61.51782,0.0,0.0,0.98312265,-0.18294795,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_1.ymap
gta-v-sign-0396,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1062.2388,-414.80893,66.052185,0.0,0.0,0.41137916,0.9114643,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_1.ymap
gta-v-sign-0397,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1070.7167,-3000.899,4.887299,0.0,0.0,0.99995047,0.0099540055,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_7.ymap
gta-v-sign-0398,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1070.8182,-3055.4673,4.805191,0.0,0.0,0.99995047,0.0099540055,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_6.ymap
gta-v-sign-0399,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1071.0895,-3109.2837,4.838104,0.0,0.0,0.99995047,0.0099540055,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_6.ymap
gta-v-sign-0400,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1071.1038,-3163.8042,4.865471,0.0,0.0,0.99995047,0.0099540055,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_9.ymap
gta-v-sign-0401,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1074.9829,-378.11673,66.13983,0.0,0.0,0.99995536,-0.009451005,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_1.ymap
gta-v-sign-0402,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1078.451,2064.121,52.00657,0.0,0.0,0.7897127,-0.61347675,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_02_strm_2.ymap
gta-v-sign-0403,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1082.7932,-3175.5928,4.870216,0.0,0.0,-0.009955006,0.99995047,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_9.ymap
gta-v-sign-0404,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1082.8116,-3013.31,4.887306,0.0,0.0,-0.009955006,0.99995047,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_6.ymap
gta-v-sign-0405,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1082.9375,-3120.9614,4.842476,0.0,0.0,-0.009955006,0.99995047,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_9.ymap
gta-v-sign-0406,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1083.0549,-3067.75,4.758286,0.0,0.0,-0.009955006,0.99995047,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_6.ymap
gta-v-sign-0407,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1083.1812,-2962.3457,4.887306,0.0,0.0,-0.009955006,0.99995047,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_7.ymap
gta-v-sign-0408,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1090.8728,-402.17697,66.17392,0.0,0.0,0.053060025,0.9985913,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_1.ymap
gta-v-sign-0409,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1096.1692,-366.98816,66.036255,0.0,0.0,0.759935,-0.649999,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_1.ymap
gta-v-sign-0410,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1109.7134,3519.3184,33.51165,-0.014136992,0.014675993,0.99931353,-0.030937983,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_12_strm_0.ymap
gta-v-sign-0411,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1121.0327,3493.6196,33.45736,-0.014416003,-0.014401003,0.012751004,0.99971104,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_12_strm_0.ymap
gta-v-sign-0412,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1124.3076,3520.1807,33.478233,-0.014416003,-0.014401003,0.012751004,0.99971104,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_12_strm_0.ymap
gta-v-sign-0413,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1154.179,2709.019,36.783463,-0.011124005,-0.025506008,0.99957633,-0.008539003,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_13_strm_5.ymap
gta-v-sign-0414,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1160.2156,-3108.877,4.868141,0.0,0.0,0.99998486,-0.0054999995,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_8.ymap
gta-v-sign-0415,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1172.5603,-3212.3066,4.887299,0.0,0.0,0.7222676,-0.6916137,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_10.ymap
gta-v-sign-0416,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1250.6624,-551.112,68.018036,0.0,0.0,0.7518398,0.6593458,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_2.ymap
gta-v-sign-0417,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1250.8676,-3224.3906,4.887306,0.0,0.0,0.69161433,0.7222671,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_06_strm_10.ymap
gta-v-sign-0418,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1259.093,-532.809,68.05513,0.0,0.0,0.99144477,-0.13052697,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_2.ymap
gta-v-sign-0419,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1269.5166,-558.5512,68.00404,0.0,0.0,0.021816,0.999762,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_2.ymap
gta-v-sign-0420,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1269.8035,3544.6655,34.08783,0.0,0.0,0.7955197,-0.60592777,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_12_strm_0.ymap
gta-v-sign-0421,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1269.9329,2673.097,36.422184,0.018776003,-0.024470005,0.13093503,0.99091107,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_1.ymap
gta-v-sign-0422,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1277.7341,-540.6972,68.08952,0.0,0.0,-0.70710653,0.7071072,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_2.ymap
gta-v-sign-0423,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1292.0793,1916.1696,83.86808,0.0,0.0,0.9035461,-0.42849106,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_05_strm_2.ymap
gta-v-sign-0424,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1299.103,-708.9572,63.85037,0.011596999,0.0066959993,-0.49995494,0.8659479,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_citye\indust_02\indust_02_metadata.rpf\id2_rdb_strm_2.ymap
gta-v-sign-0425,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1579.5366,3454.3706,35.347527,-0.014672993,-0.014138994,0.030777985,0.99931854,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_12_strm_0.ymap
gta-v-sign-0426,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1673.7646,3466.4243,35.347527,-0.019544,-0.0057659997,0.48873398,0.8721949,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_12_strm_0.ymap
gta-v-sign-0427,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1684.5049,3513.4546,35.281555,0.030922996,-0.023478998,0.98176587,0.18608698,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_06_strm_2.ymap
gta-v-sign-0428,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1697.1382,3463.684,36.27209,0.002042999,0.0044999975,0.53569275,0.84439856,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_12_strm_0.ymap
gta-v-sign-0429,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1708.5635,3501.6997,35.445625,0.0,0.0,-0.20809205,0.97810924,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_12_strm_0.ymap
gta-v-sign-0430,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1736.9756,3502.1453,35.774162,0.0,0.0,0.833,-0.553273,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_02_strm_4.ymap
gta-v-sign-0431,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1841.5593,3208.9314,44.019436,0.01654,-0.022377,0.506692,0.86167794,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_14_strm_1.ymap
gta-v-sign-0432,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1921.3679,2990.7927,44.345585,0.028078003,-0.035383005,0.99763215,0.051865004,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_14_strm_1.ymap
gta-v-sign-0433,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1971.6649,5146.753,42.142624,-0.114534944,-0.06294697,0.8681556,-0.4787748,update\x64\dlcpacks\patchday3ng\dlc.rpf\x64\levels\gta5\_hills\country_02\country_02_metadata.rpf\cs2_roads_strm_0.ymap
gta-v-sign-0434,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,1977.2656,3099.5046,45.855755,0.030536005,-0.060719013,0.29580906,0.9528262,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_14_strm_1.ymap
gta-v-sign-0435,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2008.6885,3125.628,45.698414,0.04353002,0.0027850012,0.94652945,-0.31965515,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_02_strm_3.ymap
gta-v-sign-0436,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2073.1567,3251.9219,44.554554,-0.017777994,-0.017764993,0.35602686,0.9341377,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_02_strm_1.ymap
gta-v-sign-0437,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2108.3022,3642.8708,36.520226,-0.072744995,-0.027803995,0.9522399,0.29525295,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_02_strm_4.ymap
gta-v-sign-0438,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2135.4297,2991.2458,44.50646,0.0,0.0,-0.4226179,0.90630794,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_1.ymap
gta-v-sign-0439,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2164.629,2972.254,45.416092,0.0,0.0,0.9063079,-0.42261797,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_1.ymap
gta-v-sign-0440,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2170.833,4923.166,39.55742,0.0,0.0,0.8499513,-0.5268612,update\x64\dlcpacks\patchday3ng\dlc.rpf\x64\levels\gta5\_hills\country_02\country_02_metadata.rpf\cs2_roads_strm_0.ymap
gta-v-sign-0441,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2176.9,4763.8,39.92,0.0,0.0,0.96904325,-0.24689108,update\x64\dlcpacks\patchday3ng\dlc.rpf\x64\levels\gta5\_hills\country_02\country_02_metadata.rpf\cs2_roads_strm_0.ymap
gta-v-sign-0442,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2214.4292,2999.0017,44.312534,0.0,0.0,0.4226179,0.90630794,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_1.ymap
gta-v-sign-0443,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2238.4868,3212.2705,46.798805,-0.030091992,-0.016234996,-0.042274985,0.9985208,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_02_strm_2.ymap
gta-v-sign-0444,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2289.3284,3040.6963,45.046417,0.018902991,-0.028491987,0.9982305,-0.048648976,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_02_strm_8.ymap
gta-v-sign-0445,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2388.7354,3790.53,36.783997,-0.07329698,0.023560993,-0.3096159,0.9477396,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_11_strm_0.ymap
gta-v-sign-0446,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2389.245,3826.5142,37.27526,0.0040370016,0.0036040018,0.32507014,0.9456744,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_11_strm_0.ymap
gta-v-sign-0447,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2402.683,5139.71,45.915085,0.0,0.0,0.411413,0.911449,update\x64\dlcpacks\patchday3ng\dlc.rpf\x64\levels\gta5\_hills\country_02\country_02_metadata.rpf\cs2_roads_strm_0.ymap
gta-v-sign-0448,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2438.001,3883.5918,35.459522,-0.034913994,-0.0071219993,0.9978969,-0.05414899,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_11_strm_0.ymap
gta-v-sign-0449,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2496.9211,4130.6294,37.355347,-0.02832902,-0.0070920037,0.90515465,0.42407826,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_04_strm_1.ymap
gta-v-sign-0450,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2548.4668,-593.1819,63.455807,0.0,0.0,0.74597406,-0.66597503,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\cityhills_03\cityhills_03_metadata.rpf\ch3_10_strm_5.ymap
gta-v-sign-0451,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2585.3916,5094.2227,43.431587,0.0022770003,-0.0030440001,0.6331621,0.77400994,update\x64\dlcpacks\patchday3ng\dlc.rpf\x64\levels\gta5\_hills\country_02\country_02_metadata.rpf\cs2_roads_strm_0.ymap
gta-v-sign-0452,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2661.6055,4311.2524,43.860962,-0.049376998,0.020682,-0.299043,0.9527368,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_11_strm_3.ymap
gta-v-sign-0453,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2714.4263,3926.7693,42.682602,-0.034042984,0.050539974,0.9743415,0.21666889,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_11_strm_5.ymap
gta-v-sign-0454,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,2724.26,3877.457,42.3041,0.031265,-0.0005590002,-0.48170203,0.875777,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_hills\country_04\country_04_metadata.rpf\lr_cs4_11_strm_5.ymap
